environment,method,planner_name,solved,valid_replay,plan_length,expanded,generated,grounded_actions,time_ms,raw_stdout,raw_stderr,plan_txt,metrics_json,trace_json,search_profile_json,plan_panel,plan_animation,blockworld_3d_panel,blockworld_3d_animation,fire_3d_panel,fire_3d_animation,robot_task_3d_panel,robot_task_3d_animation
BlocksEasy.txt,bfs,Breadth First Search,True,True,1,1,5,80,0.330549,outputs/runs/BlocksEasy/bfs/stdout.txt,outputs/runs/BlocksEasy/bfs/stderr.txt,outputs/runs/BlocksEasy/bfs/plan.txt,outputs/runs/BlocksEasy/bfs/metrics.json,outputs/runs/BlocksEasy/bfs/trace.json,outputs/runs/BlocksEasy/bfs/search_profile.json,outputs/visualizations/BlocksEasy/bfs/plan_panel.png,outputs/visualizations/BlocksEasy/bfs/plan_animation.gif,outputs/visualizations/BlocksEasy/bfs/blockworld_3d_panel.png,outputs/visualizations/BlocksEasy/bfs/blockworld_3d_animation.gif,,,,
BlocksEasy.txt,astar,A Star Search [delete-relaxation-relaxed-plan],True,True,1,1,5,80,0.718416,outputs/runs/BlocksEasy/astar/stdout.txt,outputs/runs/BlocksEasy/astar/stderr.txt,outputs/runs/BlocksEasy/astar/plan.txt,outputs/runs/BlocksEasy/astar/metrics.json,outputs/runs/BlocksEasy/astar/trace.json,outputs/runs/BlocksEasy/astar/search_profile.json,outputs/visualizations/BlocksEasy/astar/plan_panel.png,outputs/visualizations/BlocksEasy/astar/plan_animation.gif,outputs/visualizations/BlocksEasy/astar/blockworld_3d_panel.png,outputs/visualizations/BlocksEasy/astar/blockworld_3d_animation.gif,,,,
BlocksEasy.txt,astar_goal,A Star Search [unsatisfied-goals],True,True,1,1,5,80,0.326368,outputs/runs/BlocksEasy/astar_goal/stdout.txt,outputs/runs/BlocksEasy/astar_goal/stderr.txt,outputs/runs/BlocksEasy/astar_goal/plan.txt,outputs/runs/BlocksEasy/astar_goal/metrics.json,outputs/runs/BlocksEasy/astar_goal/trace.json,outputs/runs/BlocksEasy/astar_goal/search_profile.json,outputs/visualizations/BlocksEasy/astar_goal/plan_panel.png,outputs/visualizations/BlocksEasy/astar_goal/plan_animation.gif,outputs/visualizations/BlocksEasy/astar_goal/blockworld_3d_panel.png,outputs/visualizations/BlocksEasy/astar_goal/blockworld_3d_animation.gif,,,,
BlocksEasy.txt,astar_hadd,A Star Search [delete-relaxation-hadd],True,True,1,1,5,80,0.949785,outputs/runs/BlocksEasy/astar_hadd/stdout.txt,outputs/runs/BlocksEasy/astar_hadd/stderr.txt,outputs/runs/BlocksEasy/astar_hadd/plan.txt,outputs/runs/BlocksEasy/astar_hadd/metrics.json,outputs/runs/BlocksEasy/astar_hadd/trace.json,outputs/runs/BlocksEasy/astar_hadd/search_profile.json,outputs/visualizations/BlocksEasy/astar_hadd/plan_panel.png,outputs/visualizations/BlocksEasy/astar_hadd/plan_animation.gif,outputs/visualizations/BlocksEasy/astar_hadd/blockworld_3d_panel.png,outputs/visualizations/BlocksEasy/astar_hadd/blockworld_3d_animation.gif,,,,
BlocksEasy.txt,optimal,A Star Search [delete-relaxation-hmax],True,True,1,1,5,80,0.954145,outputs/runs/BlocksEasy/optimal/stdout.txt,outputs/runs/BlocksEasy/optimal/stderr.txt,outputs/runs/BlocksEasy/optimal/plan.txt,outputs/runs/BlocksEasy/optimal/metrics.json,outputs/runs/BlocksEasy/optimal/trace.json,outputs/runs/BlocksEasy/optimal/search_profile.json,outputs/visualizations/BlocksEasy/optimal/plan_panel.png,outputs/visualizations/BlocksEasy/optimal/plan_animation.gif,outputs/visualizations/BlocksEasy/optimal/blockworld_3d_panel.png,outputs/visualizations/BlocksEasy/optimal/blockworld_3d_animation.gif,,,,
BlocksEasy.txt,strong,A Star Search [delete-relaxation-hadd],True,True,1,1,5,80,0.942645,outputs/runs/BlocksEasy/strong/stdout.txt,outputs/runs/BlocksEasy/strong/stderr.txt,outputs/runs/BlocksEasy/strong/plan.txt,outputs/runs/BlocksEasy/strong/metrics.json,outputs/runs/BlocksEasy/strong/trace.json,outputs/runs/BlocksEasy/strong/search_profile.json,outputs/visualizations/BlocksEasy/strong/plan_panel.png,outputs/visualizations/BlocksEasy/strong/plan_animation.gif,outputs/visualizations/BlocksEasy/strong/blockworld_3d_panel.png,outputs/visualizations/BlocksEasy/strong/blockworld_3d_animation.gif,,,,
BlocksEasy.txt,weighted_ff,"Weighted A Star Search [w=5, delete-relaxation-relaxed-plan]",True,True,1,1,5,80,0.801186,outputs/runs/BlocksEasy/weighted_ff/stdout.txt,outputs/runs/BlocksEasy/weighted_ff/stderr.txt,outputs/runs/BlocksEasy/weighted_ff/plan.txt,outputs/runs/BlocksEasy/weighted_ff/metrics.json,outputs/runs/BlocksEasy/weighted_ff/trace.json,outputs/runs/BlocksEasy/weighted_ff/search_profile.json,outputs/visualizations/BlocksEasy/weighted_ff/plan_panel.png,outputs/visualizations/BlocksEasy/weighted_ff/plan_animation.gif,outputs/visualizations/BlocksEasy/weighted_ff/blockworld_3d_panel.png,outputs/visualizations/BlocksEasy/weighted_ff/blockworld_3d_animation.gif,,,,
BlocksEasy.txt,greedy_ff,Greedy Best First Search [delete-relaxation-relaxed-plan],True,True,1,1,5,80,1.15738,outputs/runs/BlocksEasy/greedy_ff/stdout.txt,outputs/runs/BlocksEasy/greedy_ff/stderr.txt,outputs/runs/BlocksEasy/greedy_ff/plan.txt,outputs/runs/BlocksEasy/greedy_ff/metrics.json,outputs/runs/BlocksEasy/greedy_ff/trace.json,outputs/runs/BlocksEasy/greedy_ff/search_profile.json,outputs/visualizations/BlocksEasy/greedy_ff/plan_panel.png,outputs/visualizations/BlocksEasy/greedy_ff/plan_animation.gif,outputs/visualizations/BlocksEasy/greedy_ff/blockworld_3d_panel.png,outputs/visualizations/BlocksEasy/greedy_ff/blockworld_3d_animation.gif,,,,
Blocks.txt,bfs,Breadth First Search,True,True,3,20,28,80,0.662987,outputs/runs/Blocks/bfs/stdout.txt,outputs/runs/Blocks/bfs/stderr.txt,outputs/runs/Blocks/bfs/plan.txt,outputs/runs/Blocks/bfs/metrics.json,outputs/runs/Blocks/bfs/trace.json,outputs/runs/Blocks/bfs/search_profile.json,outputs/visualizations/Blocks/bfs/plan_panel.png,outputs/visualizations/Blocks/bfs/plan_animation.gif,outputs/visualizations/Blocks/bfs/blockworld_3d_panel.png,outputs/visualizations/Blocks/bfs/blockworld_3d_animation.gif,,,,
Blocks.txt,astar,A Star Search [delete-relaxation-relaxed-plan],True,True,3,3,17,80,1.44001,outputs/runs/Blocks/astar/stdout.txt,outputs/runs/Blocks/astar/stderr.txt,outputs/runs/Blocks/astar/plan.txt,outputs/runs/Blocks/astar/metrics.json,outputs/runs/Blocks/astar/trace.json,outputs/runs/Blocks/astar/search_profile.json,outputs/visualizations/Blocks/astar/plan_panel.png,outputs/visualizations/Blocks/astar/plan_animation.gif,outputs/visualizations/Blocks/astar/blockworld_3d_panel.png,outputs/visualizations/Blocks/astar/blockworld_3d_animation.gif,,,,
Blocks.txt,astar_goal,A Star Search [unsatisfied-goals],True,True,3,5,19,80,0.443437,outputs/runs/Blocks/astar_goal/stdout.txt,outputs/runs/Blocks/astar_goal/stderr.txt,outputs/runs/Blocks/astar_goal/plan.txt,outputs/runs/Blocks/astar_goal/metrics.json,outputs/runs/Blocks/astar_goal/trace.json,outputs/runs/Blocks/astar_goal/search_profile.json,outputs/visualizations/Blocks/astar_goal/plan_panel.png,outputs/visualizations/Blocks/astar_goal/plan_animation.gif,outputs/visualizations/Blocks/astar_goal/blockworld_3d_panel.png,outputs/visualizations/Blocks/astar_goal/blockworld_3d_animation.gif,,,,
Blocks.txt,astar_hadd,A Star Search [delete-relaxation-hadd],True,True,3,3,17,80,1.91687,outputs/runs/Blocks/astar_hadd/stdout.txt,outputs/runs/Blocks/astar_hadd/stderr.txt,outputs/runs/Blocks/astar_hadd/plan.txt,outputs/runs/Blocks/astar_hadd/metrics.json,outputs/runs/Blocks/astar_hadd/trace.json,outputs/runs/Blocks/astar_hadd/search_profile.json,outputs/visualizations/Blocks/astar_hadd/plan_panel.png,outputs/visualizations/Blocks/astar_hadd/plan_animation.gif,outputs/visualizations/Blocks/astar_hadd/blockworld_3d_panel.png,outputs/visualizations/Blocks/astar_hadd/blockworld_3d_animation.gif,,,,
Blocks.txt,optimal,A Star Search [delete-relaxation-hmax],True,True,3,3,17,80,2.13056,outputs/runs/Blocks/optimal/stdout.txt,outputs/runs/Blocks/optimal/stderr.txt,outputs/runs/Blocks/optimal/plan.txt,outputs/runs/Blocks/optimal/metrics.json,outputs/runs/Blocks/optimal/trace.json,outputs/runs/Blocks/optimal/search_profile.json,outputs/visualizations/Blocks/optimal/plan_panel.png,outputs/visualizations/Blocks/optimal/plan_animation.gif,outputs/visualizations/Blocks/optimal/blockworld_3d_panel.png,outputs/visualizations/Blocks/optimal/blockworld_3d_animation.gif,,,,
Blocks.txt,strong,A Star Search [delete-relaxation-hadd],True,True,3,3,17,80,1.95151,outputs/runs/Blocks/strong/stdout.txt,outputs/runs/Blocks/strong/stderr.txt,outputs/runs/Blocks/strong/plan.txt,outputs/runs/Blocks/strong/metrics.json,outputs/runs/Blocks/strong/trace.json,outputs/runs/Blocks/strong/search_profile.json,outputs/visualizations/Blocks/strong/plan_panel.png,outputs/visualizations/Blocks/strong/plan_animation.gif,outputs/visualizations/Blocks/strong/blockworld_3d_panel.png,outputs/visualizations/Blocks/strong/blockworld_3d_animation.gif,,,,
Blocks.txt,weighted_ff,"Weighted A Star Search [w=5, delete-relaxation-relaxed-plan]",True,True,3,3,17,80,1.31835,outputs/runs/Blocks/weighted_ff/stdout.txt,outputs/runs/Blocks/weighted_ff/stderr.txt,outputs/runs/Blocks/weighted_ff/plan.txt,outputs/runs/Blocks/weighted_ff/metrics.json,outputs/runs/Blocks/weighted_ff/trace.json,outputs/runs/Blocks/weighted_ff/search_profile.json,outputs/visualizations/Blocks/weighted_ff/plan_panel.png,outputs/visualizations/Blocks/weighted_ff/plan_animation.gif,outputs/visualizations/Blocks/weighted_ff/blockworld_3d_panel.png,outputs/visualizations/Blocks/weighted_ff/blockworld_3d_animation.gif,,,,
Blocks.txt,greedy_ff,Greedy Best First Search [delete-relaxation-relaxed-plan],True,True,3,3,17,80,1.3221,outputs/runs/Blocks/greedy_ff/stdout.txt,outputs/runs/Blocks/greedy_ff/stderr.txt,outputs/runs/Blocks/greedy_ff/plan.txt,outputs/runs/Blocks/greedy_ff/metrics.json,outputs/runs/Blocks/greedy_ff/trace.json,outputs/runs/Blocks/greedy_ff/search_profile.json,outputs/visualizations/Blocks/greedy_ff/plan_panel.png,outputs/visualizations/Blocks/greedy_ff/plan_animation.gif,outputs/visualizations/Blocks/greedy_ff/blockworld_3d_panel.png,outputs/visualizations/Blocks/greedy_ff/blockworld_3d_animation.gif,,,,
BlocksTower4.txt,bfs,Breadth First Search,True,True,4,19,52,150,1.06167,outputs/runs/BlocksTower4/bfs/stdout.txt,outputs/runs/BlocksTower4/bfs/stderr.txt,outputs/runs/BlocksTower4/bfs/plan.txt,outputs/runs/BlocksTower4/bfs/metrics.json,outputs/runs/BlocksTower4/bfs/trace.json,outputs/runs/BlocksTower4/bfs/search_profile.json,outputs/visualizations/BlocksTower4/bfs/plan_panel.png,outputs/visualizations/BlocksTower4/bfs/plan_animation.gif,outputs/visualizations/BlocksTower4/bfs/blockworld_3d_panel.png,outputs/visualizations/BlocksTower4/bfs/blockworld_3d_animation.gif,,,,
BlocksTower4.txt,astar,A Star Search [delete-relaxation-relaxed-plan],True,True,4,4,12,150,2.18646,outputs/runs/BlocksTower4/astar/stdout.txt,outputs/runs/BlocksTower4/astar/stderr.txt,outputs/runs/BlocksTower4/astar/plan.txt,outputs/runs/BlocksTower4/astar/metrics.json,outputs/runs/BlocksTower4/astar/trace.json,outputs/runs/BlocksTower4/astar/search_profile.json,outputs/visualizations/BlocksTower4/astar/plan_panel.png,outputs/visualizations/BlocksTower4/astar/plan_animation.gif,outputs/visualizations/BlocksTower4/astar/blockworld_3d_panel.png,outputs/visualizations/BlocksTower4/astar/blockworld_3d_animation.gif,,,,
BlocksTower4.txt,astar_goal,A Star Search [unsatisfied-goals],True,True,4,4,12,150,0.655936,outputs/runs/BlocksTower4/astar_goal/stdout.txt,outputs/runs/BlocksTower4/astar_goal/stderr.txt,outputs/runs/BlocksTower4/astar_goal/plan.txt,outputs/runs/BlocksTower4/astar_goal/metrics.json,outputs/runs/BlocksTower4/astar_goal/trace.json,outputs/runs/BlocksTower4/astar_goal/search_profile.json,outputs/visualizations/BlocksTower4/astar_goal/plan_panel.png,outputs/visualizations/BlocksTower4/astar_goal/plan_animation.gif,outputs/visualizations/BlocksTower4/astar_goal/blockworld_3d_panel.png,outputs/visualizations/BlocksTower4/astar_goal/blockworld_3d_animation.gif,,,,
BlocksTower4.txt,astar_hadd,A Star Search [delete-relaxation-hadd],True,True,4,4,12,150,6.58942,outputs/runs/BlocksTower4/astar_hadd/stdout.txt,outputs/runs/BlocksTower4/astar_hadd/stderr.txt,outputs/runs/BlocksTower4/astar_hadd/plan.txt,outputs/runs/BlocksTower4/astar_hadd/metrics.json,outputs/runs/BlocksTower4/astar_hadd/trace.json,outputs/runs/BlocksTower4/astar_hadd/search_profile.json,outputs/visualizations/BlocksTower4/astar_hadd/plan_panel.png,outputs/visualizations/BlocksTower4/astar_hadd/plan_animation.gif,outputs/visualizations/BlocksTower4/astar_hadd/blockworld_3d_panel.png,outputs/visualizations/BlocksTower4/astar_hadd/blockworld_3d_animation.gif,,,,
BlocksTower4.txt,optimal,A Star Search [delete-relaxation-hmax],True,True,4,4,12,150,3.6055,outputs/runs/BlocksTower4/optimal/stdout.txt,outputs/runs/BlocksTower4/optimal/stderr.txt,outputs/runs/BlocksTower4/optimal/plan.txt,outputs/runs/BlocksTower4/optimal/metrics.json,outputs/runs/BlocksTower4/optimal/trace.json,outputs/runs/BlocksTower4/optimal/search_profile.json,outputs/visualizations/BlocksTower4/optimal/plan_panel.png,outputs/visualizations/BlocksTower4/optimal/plan_animation.gif,outputs/visualizations/BlocksTower4/optimal/blockworld_3d_panel.png,outputs/visualizations/BlocksTower4/optimal/blockworld_3d_animation.gif,,,,
BlocksTower4.txt,strong,A Star Search [delete-relaxation-hadd],True,True,4,4,12,150,3.72841,outputs/runs/BlocksTower4/strong/stdout.txt,outputs/runs/BlocksTower4/strong/stderr.txt,outputs/runs/BlocksTower4/strong/plan.txt,outputs/runs/BlocksTower4/strong/metrics.json,outputs/runs/BlocksTower4/strong/trace.json,outputs/runs/BlocksTower4/strong/search_profile.json,outputs/visualizations/BlocksTower4/strong/plan_panel.png,outputs/visualizations/BlocksTower4/strong/plan_animation.gif,outputs/visualizations/BlocksTower4/strong/blockworld_3d_panel.png,outputs/visualizations/BlocksTower4/strong/blockworld_3d_animation.gif,,,,
BlocksTower4.txt,weighted_ff,"Weighted A Star Search [w=5, delete-relaxation-relaxed-plan]",True,True,4,4,12,150,2.17406,outputs/runs/BlocksTower4/weighted_ff/stdout.txt,outputs/runs/BlocksTower4/weighted_ff/stderr.txt,outputs/runs/BlocksTower4/weighted_ff/plan.txt,outputs/runs/BlocksTower4/weighted_ff/metrics.json,outputs/runs/BlocksTower4/weighted_ff/trace.json,outputs/runs/BlocksTower4/weighted_ff/search_profile.json,outputs/visualizations/BlocksTower4/weighted_ff/plan_panel.png,outputs/visualizations/BlocksTower4/weighted_ff/plan_animation.gif,outputs/visualizations/BlocksTower4/weighted_ff/blockworld_3d_panel.png,outputs/visualizations/BlocksTower4/weighted_ff/blockworld_3d_animation.gif,,,,
BlocksTower4.txt,greedy_ff,Greedy Best First Search [delete-relaxation-relaxed-plan],True,True,4,4,12,150,7.41561,outputs/runs/BlocksTower4/greedy_ff/stdout.txt,outputs/runs/BlocksTower4/greedy_ff/stderr.txt,outputs/runs/BlocksTower4/greedy_ff/plan.txt,outputs/runs/BlocksTower4/greedy_ff/metrics.json,outputs/runs/BlocksTower4/greedy_ff/trace.json,outputs/runs/BlocksTower4/greedy_ff/search_profile.json,outputs/visualizations/BlocksTower4/greedy_ff/plan_panel.png,outputs/visualizations/BlocksTower4/greedy_ff/plan_animation.gif,outputs/visualizations/BlocksTower4/greedy_ff/blockworld_3d_panel.png,outputs/visualizations/BlocksTower4/greedy_ff/blockworld_3d_animation.gif,,,,
BlocksTwoStack5.txt,bfs,Breadth First Search,True,True,5,287,630,252,15.8014,outputs/runs/BlocksTwoStack5/bfs/stdout.txt,outputs/runs/BlocksTwoStack5/bfs/stderr.txt,outputs/runs/BlocksTwoStack5/bfs/plan.txt,outputs/runs/BlocksTwoStack5/bfs/metrics.json,outputs/runs/BlocksTwoStack5/bfs/trace.json,outputs/runs/BlocksTwoStack5/bfs/search_profile.json,outputs/visualizations/BlocksTwoStack5/bfs/plan_panel.png,outputs/visualizations/BlocksTwoStack5/bfs/plan_animation.gif,outputs/visualizations/BlocksTwoStack5/bfs/blockworld_3d_panel.png,outputs/visualizations/BlocksTwoStack5/bfs/blockworld_3d_animation.gif,,,,
BlocksTwoStack5.txt,astar,A Star Search [delete-relaxation-relaxed-plan],True,True,6,16,118,252,21.7315,outputs/runs/BlocksTwoStack5/astar/stdout.txt,outputs/runs/BlocksTwoStack5/astar/stderr.txt,outputs/runs/BlocksTwoStack5/astar/plan.txt,outputs/runs/BlocksTwoStack5/astar/metrics.json,outputs/runs/BlocksTwoStack5/astar/trace.json,outputs/runs/BlocksTwoStack5/astar/search_profile.json,outputs/visualizations/BlocksTwoStack5/astar/plan_panel.png,outputs/visualizations/BlocksTwoStack5/astar/plan_animation.gif,outputs/visualizations/BlocksTwoStack5/astar/blockworld_3d_panel.png,outputs/visualizations/BlocksTwoStack5/astar/blockworld_3d_animation.gif,,,,
BlocksTwoStack5.txt,astar_goal,A Star Search [unsatisfied-goals],True,True,5,5,30,252,1.15136,outputs/runs/BlocksTwoStack5/astar_goal/stdout.txt,outputs/runs/BlocksTwoStack5/astar_goal/stderr.txt,outputs/runs/BlocksTwoStack5/astar_goal/plan.txt,outputs/runs/BlocksTwoStack5/astar_goal/metrics.json,outputs/runs/BlocksTwoStack5/astar_goal/trace.json,outputs/runs/BlocksTwoStack5/astar_goal/search_profile.json,outputs/visualizations/BlocksTwoStack5/astar_goal/plan_panel.png,outputs/visualizations/BlocksTwoStack5/astar_goal/plan_animation.gif,outputs/visualizations/BlocksTwoStack5/astar_goal/blockworld_3d_panel.png,outputs/visualizations/BlocksTwoStack5/astar_goal/blockworld_3d_animation.gif,,,,
BlocksTwoStack5.txt,astar_hadd,A Star Search [delete-relaxation-hadd],True,True,5,5,30,252,12.3705,outputs/runs/BlocksTwoStack5/astar_hadd/stdout.txt,outputs/runs/BlocksTwoStack5/astar_hadd/stderr.txt,outputs/runs/BlocksTwoStack5/astar_hadd/plan.txt,outputs/runs/BlocksTwoStack5/astar_hadd/metrics.json,outputs/runs/BlocksTwoStack5/astar_hadd/trace.json,outputs/runs/BlocksTwoStack5/astar_hadd/search_profile.json,outputs/visualizations/BlocksTwoStack5/astar_hadd/plan_panel.png,outputs/visualizations/BlocksTwoStack5/astar_hadd/plan_animation.gif,outputs/visualizations/BlocksTwoStack5/astar_hadd/blockworld_3d_panel.png,outputs/visualizations/BlocksTwoStack5/astar_hadd/blockworld_3d_animation.gif,,,,
BlocksTwoStack5.txt,optimal,A Star Search [delete-relaxation-hmax],True,True,5,16,137,252,43.5267,outputs/runs/BlocksTwoStack5/optimal/stdout.txt,outputs/runs/BlocksTwoStack5/optimal/stderr.txt,outputs/runs/BlocksTwoStack5/optimal/plan.txt,outputs/runs/BlocksTwoStack5/optimal/metrics.json,outputs/runs/BlocksTwoStack5/optimal/trace.json,outputs/runs/BlocksTwoStack5/optimal/search_profile.json,outputs/visualizations/BlocksTwoStack5/optimal/plan_panel.png,outputs/visualizations/BlocksTwoStack5/optimal/plan_animation.gif,outputs/visualizations/BlocksTwoStack5/optimal/blockworld_3d_panel.png,outputs/visualizations/BlocksTwoStack5/optimal/blockworld_3d_animation.gif,,,,
BlocksTwoStack5.txt,strong,A Star Search [delete-relaxation-hadd],True,True,5,5,30,252,11.3574,outputs/runs/BlocksTwoStack5/strong/stdout.txt,outputs/runs/BlocksTwoStack5/strong/stderr.txt,outputs/runs/BlocksTwoStack5/strong/plan.txt,outputs/runs/BlocksTwoStack5/strong/metrics.json,outputs/runs/BlocksTwoStack5/strong/trace.json,outputs/runs/BlocksTwoStack5/strong/search_profile.json,outputs/visualizations/BlocksTwoStack5/strong/plan_panel.png,outputs/visualizations/BlocksTwoStack5/strong/plan_animation.gif,outputs/visualizations/BlocksTwoStack5/strong/blockworld_3d_panel.png,outputs/visualizations/BlocksTwoStack5/strong/blockworld_3d_animation.gif,,,,
BlocksTwoStack5.txt,weighted_ff,"Weighted A Star Search [w=5, delete-relaxation-relaxed-plan]",True,True,7,8,60,252,27.6279,outputs/runs/BlocksTwoStack5/weighted_ff/stdout.txt,outputs/runs/BlocksTwoStack5/weighted_ff/stderr.txt,outputs/runs/BlocksTwoStack5/weighted_ff/plan.txt,outputs/runs/BlocksTwoStack5/weighted_ff/metrics.json,outputs/runs/BlocksTwoStack5/weighted_ff/trace.json,outputs/runs/BlocksTwoStack5/weighted_ff/search_profile.json,outputs/visualizations/BlocksTwoStack5/weighted_ff/plan_panel.png,outputs/visualizations/BlocksTwoStack5/weighted_ff/plan_animation.gif,outputs/visualizations/BlocksTwoStack5/weighted_ff/blockworld_3d_panel.png,outputs/visualizations/BlocksTwoStack5/weighted_ff/blockworld_3d_animation.gif,,,,
BlocksTwoStack5.txt,greedy_ff,Greedy Best First Search [delete-relaxation-relaxed-plan],True,True,7,8,60,252,35.8861,outputs/runs/BlocksTwoStack5/greedy_ff/stdout.txt,outputs/runs/BlocksTwoStack5/greedy_ff/stderr.txt,outputs/runs/BlocksTwoStack5/greedy_ff/plan.txt,outputs/runs/BlocksTwoStack5/greedy_ff/metrics.json,outputs/runs/BlocksTwoStack5/greedy_ff/trace.json,outputs/runs/BlocksTwoStack5/greedy_ff/search_profile.json,outputs/visualizations/BlocksTwoStack5/greedy_ff/plan_panel.png,outputs/visualizations/BlocksTwoStack5/greedy_ff/plan_animation.gif,outputs/visualizations/BlocksTwoStack5/greedy_ff/blockworld_3d_panel.png,outputs/visualizations/BlocksTwoStack5/greedy_ff/blockworld_3d_animation.gif,,,,
BlocksSixPairing.txt,bfs,Breadth First Search,True,True,5,764,2515,392,62.5966,outputs/runs/BlocksSixPairing/bfs/stdout.txt,outputs/runs/BlocksSixPairing/bfs/stderr.txt,outputs/runs/BlocksSixPairing/bfs/plan.txt,outputs/runs/BlocksSixPairing/bfs/metrics.json,outputs/runs/BlocksSixPairing/bfs/trace.json,outputs/runs/BlocksSixPairing/bfs/search_profile.json,outputs/visualizations/BlocksSixPairing/bfs/plan_panel.png,outputs/visualizations/BlocksSixPairing/bfs/plan_animation.gif,outputs/visualizations/BlocksSixPairing/bfs/blockworld_3d_panel.png,outputs/visualizations/BlocksSixPairing/bfs/blockworld_3d_animation.gif,,,,
BlocksSixPairing.txt,astar,A Star Search [delete-relaxation-relaxed-plan],True,True,5,6,62,392,17.5475,outputs/runs/BlocksSixPairing/astar/stdout.txt,outputs/runs/BlocksSixPairing/astar/stderr.txt,outputs/runs/BlocksSixPairing/astar/plan.txt,outputs/runs/BlocksSixPairing/astar/metrics.json,outputs/runs/BlocksSixPairing/astar/trace.json,outputs/runs/BlocksSixPairing/astar/search_profile.json,outputs/visualizations/BlocksSixPairing/astar/plan_panel.png,outputs/visualizations/BlocksSixPairing/astar/plan_animation.gif,outputs/visualizations/BlocksSixPairing/astar/blockworld_3d_panel.png,outputs/visualizations/BlocksSixPairing/astar/blockworld_3d_animation.gif,,,,
BlocksSixPairing.txt,astar_goal,A Star Search [unsatisfied-goals],True,True,5,7,65,392,2.24334,outputs/runs/BlocksSixPairing/astar_goal/stdout.txt,outputs/runs/BlocksSixPairing/astar_goal/stderr.txt,outputs/runs/BlocksSixPairing/astar_goal/plan.txt,outputs/runs/BlocksSixPairing/astar_goal/metrics.json,outputs/runs/BlocksSixPairing/astar_goal/trace.json,outputs/runs/BlocksSixPairing/astar_goal/search_profile.json,outputs/visualizations/BlocksSixPairing/astar_goal/plan_panel.png,outputs/visualizations/BlocksSixPairing/astar_goal/plan_animation.gif,outputs/visualizations/BlocksSixPairing/astar_goal/blockworld_3d_panel.png,outputs/visualizations/BlocksSixPairing/astar_goal/blockworld_3d_animation.gif,,,,
BlocksSixPairing.txt,astar_hadd,A Star Search [delete-relaxation-hadd],True,True,5,5,55,392,30.6091,outputs/runs/BlocksSixPairing/astar_hadd/stdout.txt,outputs/runs/BlocksSixPairing/astar_hadd/stderr.txt,outputs/runs/BlocksSixPairing/astar_hadd/plan.txt,outputs/runs/BlocksSixPairing/astar_hadd/metrics.json,outputs/runs/BlocksSixPairing/astar_hadd/trace.json,outputs/runs/BlocksSixPairing/astar_hadd/search_profile.json,outputs/visualizations/BlocksSixPairing/astar_hadd/plan_panel.png,outputs/visualizations/BlocksSixPairing/astar_hadd/plan_animation.gif,outputs/visualizations/BlocksSixPairing/astar_hadd/blockworld_3d_panel.png,outputs/visualizations/BlocksSixPairing/astar_hadd/blockworld_3d_animation.gif,,,,
BlocksSixPairing.txt,optimal,A Star Search [delete-relaxation-hmax],True,True,5,26,347,392,168.824,outputs/runs/BlocksSixPairing/optimal/stdout.txt,outputs/runs/BlocksSixPairing/optimal/stderr.txt,outputs/runs/BlocksSixPairing/optimal/plan.txt,outputs/runs/BlocksSixPairing/optimal/metrics.json,outputs/runs/BlocksSixPairing/optimal/trace.json,outputs/runs/BlocksSixPairing/optimal/search_profile.json,outputs/visualizations/BlocksSixPairing/optimal/plan_panel.png,outputs/visualizations/BlocksSixPairing/optimal/plan_animation.gif,outputs/visualizations/BlocksSixPairing/optimal/blockworld_3d_panel.png,outputs/visualizations/BlocksSixPairing/optimal/blockworld_3d_animation.gif,,,,
BlocksSixPairing.txt,strong,A Star Search [delete-relaxation-hadd],True,True,5,5,55,392,30.5614,outputs/runs/BlocksSixPairing/strong/stdout.txt,outputs/runs/BlocksSixPairing/strong/stderr.txt,outputs/runs/BlocksSixPairing/strong/plan.txt,outputs/runs/BlocksSixPairing/strong/metrics.json,outputs/runs/BlocksSixPairing/strong/trace.json,outputs/runs/BlocksSixPairing/strong/search_profile.json,outputs/visualizations/BlocksSixPairing/strong/plan_panel.png,outputs/visualizations/BlocksSixPairing/strong/plan_animation.gif,outputs/visualizations/BlocksSixPairing/strong/blockworld_3d_panel.png,outputs/visualizations/BlocksSixPairing/strong/blockworld_3d_animation.gif,,,,
BlocksSixPairing.txt,weighted_ff,"Weighted A Star Search [w=5, delete-relaxation-relaxed-plan]",True,True,5,6,62,392,18.0576,outputs/runs/BlocksSixPairing/weighted_ff/stdout.txt,outputs/runs/BlocksSixPairing/weighted_ff/stderr.txt,outputs/runs/BlocksSixPairing/weighted_ff/plan.txt,outputs/runs/BlocksSixPairing/weighted_ff/metrics.json,outputs/runs/BlocksSixPairing/weighted_ff/trace.json,outputs/runs/BlocksSixPairing/weighted_ff/search_profile.json,outputs/visualizations/BlocksSixPairing/weighted_ff/plan_panel.png,outputs/visualizations/BlocksSixPairing/weighted_ff/plan_animation.gif,outputs/visualizations/BlocksSixPairing/weighted_ff/blockworld_3d_panel.png,outputs/visualizations/BlocksSixPairing/weighted_ff/blockworld_3d_animation.gif,,,,
